soc_start,soc_end,energy_kwh,vehicle_model,temperature,user_type,duration_hr,charging_rate,energy_per_hour,rate_efficiency,soc_delta
80.34408372714871,79.99556313119572,40.178003499947216,Chevy Bolt,21.53684396835515,Commuter,3.604173535372616,12.31861479590845,11.147632905470916,0.5719786433893763,-0.3485205959529907
88.74847907153811,87.82402899882813,43.487751224792326,Chevy Bolt,29.872209873061493,Commuter,3.652540335433942,36.18237188372349,11.906165909493163,1.2112385403515944,-0.9244500727099876
98.3327953116332,94.50485176968456,10.338517723856468,Nissan Leaf,5.504758728380647,Long-Distance Traveler,1.547713717696371,45.7767311942711,6.679864373913024,8.31584697041525,-3.827943541948642
34.72763909597674,54.40205038521579,31.68448458657448,BMW i3,20.37856231027433,Casual Driver,2.4396779381538938,48.64872319079225,12.987158711018289,2.3872500154863654,19.674411289239046
29.207671702279008,85.00810624066354,56.59325685914933,BMW i3,12.333415373869066,Casual Driver,3.153257254972797,45.81173100244055,17.947554634148478,3.7144399676591076,55.80043453838453
31.320786979519863,78.05665281794616,19.473800595427143,Chevy Bolt,8.352906076534808,Casual Driver,1.435532787267766,7.043936342279247,13.565556125326415,0.8432916972533965,46.73586583842629
75.6447784790562,65.61730718592959,38.28919933554271,BMW i3,2.273162900972052,Commuter,2.0076640542660726,12.064391459035129,19.0715170967883,5.307314954804225,-10.02747129312661
23.603991432132744,88.2000728013921,16.136238725396332,BMW i3,39.38401391534167,Casual Driver,1.306927271746284,21.517815048554308,12.346699831150884,0.5463591165392171,64.59608136925935
22.881466625938916,51.43427868199236,60.06708508895625,Tesla Model 3,13.991597483206988,Casual Driver,0.9991001884039166,7.651570046980447,60.121182826433724,0.5468689373149866,28.552812056053444
41.87247964240577,79.64797277486439,57.72437946101146,Chevy Bolt,28.429807376567297,Long-Distance Traveler,1.8735815970397776,4.48564710517362,30.809642639645293,0.1577797220276218,37.775493132458614
24.49220858439769,73.38017572592224,37.37451606078376,Hyundai Kona,59.931973865971024,Commuter,2.8916769844807484,18.865801960923783,12.924858572159994,0.31478692831166133,48.887967141524555
85.85755579960261,50.403654740892144,39.940563619980615,Chevy Bolt,31.46130901681466,Casual Driver,3.470003433537161,28.62519932675557,11.51023749255114,0.9098540468057665,-35.453901058710464
49.27538752823665,94.59708190417813,73.38661952275571,Hyundai Kona,33.92957037271362,Long-Distance Traveler,1.0404523051899732,38.45083190087793,70.53338164247351,1.1332543111657063,45.321694375941476
87.98462138000619,79.3884433831648,61.52075986084904,Tesla Model 3,5.761050673536548,Commuter,1.2804107080349374,12.510248962442,48.04767679213315,2.171522118336499,-8.59617799684139
17.040420024456118,56.07865100803714,68.17785003637414,Nissan Leaf,-3.191455365646359,Long-Distance Traveler,3.2424460582484915,23.31161908295264,21.02667209002161,-7.304385119680777,39.03823098358102
80.86258863357027,62.52531776559165,67.51805822343026,BMW i3,35.233158486596466,Casual Driver,1.9623405401552507,6.897878329777162,34.40690177969241,0.19577802916537498,-18.337270867978617
28.252298260726327,96.287092238838,39.398742356080696,Tesla Model 3,19.78108389153856,Commuter,2.3977153605176023,20.46036486895017,16.431784608317965,1.0343399270300944,68.03479397811168
36.636852158024986,66.97610432369274,12.049319706245154,BMW i3,39.41613092437325,Commuter,1.373881357931789,29.468944357780007,8.770276732180088,0.747636657040777,30.33925216566775
15.144122471302746,84.3423268685863,77.0536063752363,Nissan Leaf,22.069470800563764,Casual Driver,3.030202685230273,8.388039538136447,25.428532141037554,0.3800743395225487,69.19820439728355
49.29876550655081,90.97067522699976,46.80719594482398,Tesla Model 3,-0.0390790306437483,Commuter,3.877992452581901,16.91833198373123,12.069955400160861,-432.92609118076354,41.67190972044895
63.035941874368895,81.75095350359373,67.47546614008147,Nissan Leaf,3.194124642496231,Commuter,2.1051170788531968,49.60079964847686,32.05307050040182,15.528761460515042,18.71501162922484
76.12005335845825,76.68243090588436,30.710934027103814,Hyundai Kona,27.895176779200867,Commuter,1.6336686079712066,6.35266144526304,18.798753845948355,0.2277333280784116,0.5623775474261095
27.196196012553663,86.89391764029943,8.713190575944605,BMW i3,5.37807958403098,Long-Distance Traveler,2.2095428234972503,49.2753455894196,3.943435937644975,9.162256679081482,59.69772162774577
83.86192690828396,71.37448250923295,58.73397361690925,BMW i3,1.941105156484872,Commuter,1.88926151834522,13.175727296302622,31.088323689752382,6.787745245168693,-12.487444399051014
17.38966714207173,73.4380396237612,65.98624912728606,BMW i3,-7.719425911074026,Long-Distance Traveler,3.3138023577161824,46.27844331315938,19.912548186115327,-5.99506282543238,56.04837248168947
87.28930579942039,80.41641729522466,74.99970643372605,Hyundai Kona,17.805383646122152,Long-Distance Traveler,1.9113031543827848,35.92512612379792,39.24008928763874,2.0176552686424185,-6.872888504195728
27.69749248619649,70.51026724863107,17.769436409407696,Chevy Bolt,19.703359179359488,Casual Driver,3.3140797633169585,34.45824193725993,5.361801066496608,1.7488511285607131,42.81277476243457
13.48827068689701,82.69521185847714,50.26893407436542,Tesla Model 3,3.0428293410416227,Casual Driver,1.6783584198879236,36.303372348344666,29.951250864354854,11.93079475693411,69.20694117158013
63.67446343632872,55.389776083986256,76.45046498743068,BMW i3,10.424645029884408,Commuter,3.873449980578508,11.339063162639302,19.737047172611906,1.0877169563216325,-8.284687352342466
80.22553380560572,64.66736188293022,21.89299267514347,BMW i3,5.073167724155329,Casual Driver,1.285283896923329,25.37395430520664,17.03358513053047,5.00159972720621,-15.558171922675498
26.156597950855197,89.92458852765273,71.28000416235402,Nissan Leaf,33.05773080632935,Casual Driver,2.413754936898993,40.61639923013172,29.53075437472915,1.2286505528188025,63.76799057679753
33.255985091753644,51.50113226723436,21.82768817738645,Nissan Leaf,38.65644395728205,Casual Driver,2.082100007126398,26.50712322152529,10.483496519224282,0.6857103372161555,18.245147175480717
82.84418006572773,72.83328568716698,62.723162291274086,BMW i3,32.852732623649764,Casual Driver,2.117893349954352,30.9970269340748,29.615826638591592,0.9435144190033344,-10.01089437856075
53.00518532661712,59.90164627311141,46.1951370011332,Hyundai Kona,6.17125670947679,Commuter,0.6505075790560018,47.87752355760527,71.01398736686555,7.758148106864998,6.896460946494294
85.33141901899155,67.47790562555141,29.34565985727085,Nissan Leaf,34.06193919136979,Long-Distance Traveler,2.482090675316866,6.871184621235036,11.82296043778681,0.20172617250681887,-17.85351339344014
27.1746153338806,92.14463369734484,76.93342189972203,Nissan Leaf,7.9416880917232575,Casual Driver,2.1234202003251825,34.17685550275657,36.23089857011833,4.303474917174765,64.97001836346425
7.520444726979813,67.79787265012489,37.06292777850246,Nissan Leaf,16.483705935041975,Long-Distance Traveler,1.6090994326029475,15.230062587672052,23.033335931607343,0.9239465110388279,60.277427923145076
22.48839981099202,86.77766611416524,67.69516175123809,Nissan Leaf,-7.332648303750763,Casual Driver,0.8575824648349768,32.97506874142168,78.93720374082574,-4.497020363646027,64.28926630317322
57.677660751028775,57.11286224854077,67.00568214318923,BMW i3,-2.7249027658978378,Long-Distance Traveler,3.608030961009233,4.092360865180499,18.571260298843583,-1.501837392657236,-0.5647985024880029
86.22602519571817,57.969655423091886,70.61729259484447,Tesla Model 3,34.847907975386214,Commuter,3.2801429687726915,26.07041362744592,21.528723981585124,0.7481199056729598,-28.25636977262628
34.89904374917877,92.355661174546,61.13047583037784,Hyundai Kona,7.662649708995332,Long-Distance Traveler,0.947277208902377,23.281804960483075,64.53282656426471,3.03834911481757,57.45661742536723
15.67448546968074,96.59770241767578,22.88203842151127,Hyundai Kona,19.21316448676773,Commuter,1.5694707135750048,29.98922250219449,14.579461868001108,1.5608684619781568,80.92321694799503
31.54918220388392,97.46254098173988,12.894887186031896,Nissan Leaf,28.637604322914584,Long-Distance Traveler,0.5815047780490367,40.88409889822898,22.175032214343226,1.4276368385156881,65.91335877785596
41.089044871443264,74.39951852877809,69.16916705566726,Hyundai Kona,20.014324466284243,Casual Driver,2.285242161327478,5.557358509328086,30.26776252696453,0.27766905241742773,33.310473657334825
86.32698824285714,75.50151044016273,49.2788373994772,Tesla Model 3,30.082058806726685,Long-Distance Traveler,3.865136106678535,49.41151925702685,12.749573634503768,1.6425577642304816,-10.825477802694408
39.51761676284298,71.27176463552543,31.218889683829406,BMW i3,39.83142977123109,Commuter,3.340997592022919,30.02591267156402,9.344182036637411,0.7538246265327571,31.754147872682452
38.12132999285809,81.19721083979802,30.651699818598622,BMW i3,-4.932743443178868,Casual Driver,1.0288186666188504,28.522353335495254,29.79310233486875,-5.782249505584309,43.07588084693993
88.09676846371462,96.1305685919979,59.9864767329939,BMW i3,15.060622448535312,Commuter,3.729365399834844,23.417921150036506,16.08490193416028,1.554910577571378,8.033800128283275
55.07217407784221,62.93578010941694,51.67374779364138,Hyundai Kona,2.5542438030517296,Casual Driver,0.6917553642371982,46.59567841482084,74.6994536871026,18.242455304834174,7.863606031574726
48.88762425560186,43.05075612226932,35.9072426531086,Tesla Model 3,33.076751459606555,Casual Driver,2.7255608456585247,25.60162087204433,13.174258322027304,0.7740065073593795,-5.836868133332537
26.654722048049937,63.71062691853387,32.83295683246542,Hyundai Kona,5.803389498206,Casual Driver,3.4086383448749484,44.492366139662046,9.632279376845991,7.6666172679631375,37.05590487048393
49.87203405296153,54.26143302124692,57.92445004054599,Tesla Model 3,1.8254496871976087,Casual Driver,1.261117292569857,12.538161906875358,45.931056834935426,6.86853326871127,4.389398968285391
78.43462826424621,97.7254403635819,21.65616411567424,Tesla Model 3,10.401511433472187,Casual Driver,1.8944268875741128,32.95451081519971,11.431512220250315,3.168242521865784,19.29081209933568
73.62283683904118,83.05427335844938,41.01058174547109,Tesla Model 3,-4.572249344016912,Commuter,3.3669557754635044,45.32010959769544,12.180314943348332,-9.911994335348263,9.431436519408194
86.11175650087344,69.39563151935643,79.81869447094793,Tesla Model 3,10.69221008986976,Casual Driver,2.6064796291623145,13.009732230851895,30.62317985450764,1.2167486535994883,-16.716124981517012
105.03222404185644,83.02347311843918,33.07294950547435,BMW i3,-6.514431826571196,Long-Distance Traveler,1.4696595869919784,30.344748445823274,22.50381639272419,-4.658080589937637,-22.008750923417253
47.99218334647701,85.86518688525221,27.84315247164263,Chevy Bolt,7.516861653406636,Casual Driver,2.543139660740745,17.00464384697846,10.948337954641746,2.2621999221273374,37.8730035387752
13.667240803504384,96.3460346157945,28.440773917754164,Chevy Bolt,27.813135549380647,Long-Distance Traveler,1.0796586545757096,42.42512683318396,26.34237571034058,1.52536296232622,82.67879381229011
50.31669101477427,93.89345034552564,68.57302471319414,Tesla Model 3,37.89979105281139,Commuter,2.9303906461796965,5.454692701854564,23.400642778665603,0.14392408375691923,43.576759330751365
76.46681163744769,75.84995702645678,65.431016913359,Chevy Bolt,30.199709557192065,Long-Distance Traveler,0.929486553755634,20.27269893513049,70.39479662076003,0.6712878776777025,-0.616854610990913
51.794505043999976,64.55436324971151,71.61568949106118,Chevy Bolt,-1.7198500093383,Casual Driver,3.5150120063589623,31.271844526976924,20.374237516543946,-18.182890576026768,12.759858205711538
42.73907176379696,72.96602310099009,7.930901450146639,Tesla Model 3,16.808358267905795,Casual Driver,2.3423957855284567,44.12212998806049,3.3858075988458056,2.6250112762236952,30.226951337193128
63.40496814289373,68.34785563762274,55.72920335411825,Hyundai Kona,34.66345577088492,Casual Driver,3.8290118099189465,21.723067323519977,14.554461077856518,0.62668498683752,4.942887494729014
47.1578609567738,66.19348839519058,31.046574961450595,Nissan Leaf,15.627395920888151,Casual Driver,0.6902816245406431,28.004859152178906,44.976678876698976,1.7920361968142486,19.035627438416782
80.19872330540268,73.21652206981314,15.91756323749268,Nissan Leaf,15.435807030838417,Casual Driver,3.348390650345465,17.551626214972885,4.7537951510676955,1.1370721452987447,-6.982201235589542
77.52375722942914,56.731410370149234,46.77551047348464,BMW i3,27.26694562215317,Long-Distance Traveler,3.1185084418609943,32.080052394592826,14.999321420971041,1.176518002387815,-20.792346859279903
84.39953459357244,73.56686201603071,8.469643800499997,Nissan Leaf,22.171767696967564,Long-Distance Traveler,1.9561781679786927,16.0193428037057,4.329689360172969,0.722510853561607,-10.832672577541729
84.2736568755141,57.22115431322493,61.697438669843606,Tesla Model 3,28.312156710460712,Commuter,2.5255130370658327,30.7839968181946,24.429665483542436,1.0873066694640254,-27.052502562289177
64.41936676135445,73.23718921497326,41.264155052372864,Hyundai Kona,19.63653156666094,Long-Distance Traveler,3.6044547433316194,29.081690927779928,11.448099085919486,1.4809993724734494,8.817822453618803
67.51829977415198,57.34995235816769,6.503953233800639,Chevy Bolt,35.95974294747681,Long-Distance Traveler,1.487800086413389,35.93476782027548,4.371523629548641,0.9993054698072283,-10.168347415984293
27.38119597524401,64.70149352773214,65.89318362199285,BMW i3,13.419629558552458,Long-Distance Traveler,3.1462506357761653,24.832132237509622,20.94339938233729,1.850433510788222,37.32029755248813
24.998949637776327,90.02000106419143,13.262909019022482,Chevy Bolt,31.873334471117047,Commuter,3.069015227098616,47.67047064050836,4.3215520411610875,1.4956223260451884,65.02105142641511
77.48990308717126,71.62801502596717,7.358446629421065,Chevy Bolt,-7.811348601849324,Commuter,2.4307933707665974,11.480485862632262,3.027178993457777,-1.469718796049414,-5.861888061204084
48.61219346503014,95.83119935657344,36.13726899530781,Hyundai Kona,32.30733828974979,Casual Driver,2.4493464545125736,36.3770757935734,14.75384134765011,1.1259694459297138,47.2190058915433
64.06837901017158,83.78854260869758,29.16952953646135,Chevy Bolt,42.73966105258837,Long-Distance Traveler,1.837402025783315,28.504564541418848,15.87542036372029,0.6669347355456525,19.720163598526
28.17984729471636,54.56240134495012,26.8691096120868,Hyundai Kona,7.791379352167198,Long-Distance Traveler,2.463684938333577,12.051836628241116,10.906065623090962,1.5468168193978205,26.382554050233757
29.951321951186408,76.87588684727461,17.933479173039434,Nissan Leaf,38.36358111720883,Commuter,2.7822095659811867,25.58416841581989,6.4457686409811945,0.6668868669391124,46.92456489608821
47.80623479100282,79.3715143442941,17.704737472368393,Tesla Model 3,-9.34537521505764,Commuter,3.462571540834156,19.713679937800947,5.113175934006321,-2.1094583667478095,31.565279553291276
36.884083700047405,73.96777838001219,71.18526462073517,Nissan Leaf,-4.808919737189906,Commuter,1.4256525513794889,10.299799723961698,49.93170639778601,-2.141811526673637,37.083694679964786
20.417448539505852,57.50198821454384,39.64439031543013,BMW i3,22.572011579091168,Casual Driver,1.9257418407030744,13.798289110981957,20.586554997920306,0.6113008166167849,37.08453967503799
60.66782801513298,53.92638457958917,24.84871287490711,Hyundai Kona,11.203464841549469,Casual Driver,3.3183683043720347,32.23574667839979,7.488232346653112,2.8773015432555686,-6.741443435543815
61.762801965366975,83.20780147452034,7.515940355911836,Chevy Bolt,9.79124268086425,Casual Driver,3.4168695993661142,10.62138589036472,2.199656772768316,1.08478425431359,21.444999509153362
49.17384524132495,62.34186035083323,64.41904928508166,Tesla Model 3,25.32047569840328,Long-Distance Traveler,3.1900131034328947,24.621651183384863,20.193976387043005,0.9724008141338955,13.168015109508282
34.60022195707441,101.67609865354004,6.189015903017523,BMW i3,5.7273564896736655,Casual Driver,1.2918547116648724,19.715350490851208,4.790798723055671,3.4423124396739886,67.07587669646563
88.0387594680304,61.07474261644202,37.787903717013286,Hyundai Kona,-0.3253394685460726,Casual Driver,3.623898268861632,35.9959370444312,10.427418463069474,-110.64116261483865,-26.964016851588383
71.45097036918969,50.01990928459148,9.15123419135714,BMW i3,-1.09233343769354,Long-Distance Traveler,2.578732446114916,34.04604092712868,3.548733489255261,-31.168176082769037,-21.431061084598213
30.88322666455972,51.48089291088871,15.660564019843829,Hyundai Kona,29.539063440210768,Long-Distance Traveler,3.14065016250783,7.702187849236843,4.986408294306414,0.2607458379588316,20.59766624632899
85.49045253068678,74.66057197859945,35.55367093393553,Hyundai Kona,26.133406798103643,Commuter,3.536754115192,45.85569719639172,10.052627289303492,1.754677358013622,-10.829880552087332
59.93299647263002,81.18398204407661,47.52745876259207,Chevy Bolt,18.979822937317028,Commuter,3.80489963875978,14.328175525274112,12.491120206808873,0.7549161850768842,21.25098557144659
66.55511783374999,56.23715390685432,36.616568616352566,Hyundai Kona,24.523038772909203,Long-Distance Traveler,3.3580146467574785,27.32114693970443,10.904231359356865,1.1141012006181843,-10.317963926895672
42.8353512271293,83.70937054043276,65.48719595789339,BMW i3,17.522727671566376,Long-Distance Traveler,2.0662813799021897,37.57728956063927,31.693261428408807,2.144488590187637,40.87401931330346
40.14074746609202,63.34760037685963,33.88719708294054,Hyundai Kona,-4.160747932993171,Long-Distance Traveler,3.625604853300888,18.604260903972325,9.346632756211243,-4.4713741864647725,23.20685291076761
28.20501289429486,50.64036663152135,47.29002739188249,Chevy Bolt,7.122847043805255,Long-Distance Traveler,3.294730867342969,15.408979759429108,14.353229230531799,2.1633175140030994,22.435353737226492
35.889037420116495,90.8523127201585,48.48756787108178,Chevy Bolt,0.5341116925185432,Long-Distance Traveler,0.5639379356338684,16.75976742648834,85.98032657012436,31.378769012637708,54.963275300042
84.23618039725056,77.85782098101181,15.010165946159637,BMW i3,19.98563673169685,Commuter,0.6486756832113033,13.762568583983876,23.139708077002386,0.6886229730252575,-6.378359416238752
13.948323455933185,93.59847436377936,30.06513890238722,Nissan Leaf,33.018171296489285,Long-Distance Traveler,1.2674299555740305,35.87112112811267,23.72134157802073,1.0864054464435688,79.65015090784618
33.43975255292256,86.90439983944351,74.10645011572457,Nissan Leaf,14.12322245819798,Long-Distance Traveler,2.9654194045690128,32.29091083148934,24.990208805386512,2.2863699079345543,53.46464728652095
75.48580234398966,56.12136492778178,66.15159678916712,Hyundai Kona,32.292746117918185,Commuter,3.062344294379421,50.170585945493926,21.601619684168345,1.5536178237147789,-19.364437416207885
23.63676231573029,68.05817011355497,47.37743937319623,Tesla Model 3,8.51163039714243,Casual Driver,1.2995270359925628,48.1603346331429,36.45744802608891,5.658179735965926,44.42140779782467
34.86960937739784,77.63659352947695,45.99296137212069,Hyundai Kona,3.849914000702734,Commuter,2.845705702692192,30.603528099327637,16.16223396839977,7.949145901373772,42.76698415207911
61.8669056122019,92.68815020624268,48.28787199679972,BMW i3,-8.036309429298335,Commuter,2.0735530968912244,34.388042437016395,23.287502051042406,-4.2790839177553766,30.821244594040785
38.19062072851722,82.43448922749442,78.69341922441535,BMW i3,12.737924554170815,Long-Distance Traveler,2.8560625647309243,36.56255636850435,27.553114625774743,2.8703699894762345,44.24386849897721
50.70024741009175,60.745990617404885,68.03002486170053,BMW i3,34.79282128606109,Casual Driver,1.5169722905210936,16.395516801190116,44.845924534542156,0.47123274845660723,10.045743207313137
45.02731340187831,77.80287971223682,40.24838259933458,BMW i3,38.96813600946469,Commuter,3.635489899529857,33.732264264339975,11.070965320118072,0.8656371004285908,32.775566310358506
66.00513379945605,82.71272303828141,74.28073484499863,BMW i3,4.761855467358831,Casual Driver,1.0613444684528497,41.34180124259758,69.98739528296562,8.681868134382471,16.707589238825364
72.33754266978394,62.454642722835686,74.94807969154884,Nissan Leaf,12.264703196884788,Long-Distance Traveler,2.0192284141917014,43.62020158698581,37.11718751815931,3.5565639776807036,-9.882899946948257
30.59535960979457,76.02826980706824,52.884130298910776,BMW i3,19.18928092352464,Commuter,1.2769826575664145,35.525961628694056,41.41335043632754,1.8513440795554694,45.43291019727367
36.732618067770495,69.40761440444862,34.96988837156509,Tesla Model 3,9.598491187054968,Commuter,2.4966027035075133,19.6515444967108,14.006989707427373,2.0473576642143416,32.67499633667813
46.86961641870514,67.95937767082825,55.91756316726556,Tesla Model 3,15.16931484091992,Commuter,2.553216595405557,6.638807142566019,21.90083021859081,0.43764713252951504,21.089761252123104
69.31359126903999,92.69136039163782,76.59801205371735,Tesla Model 3,31.24889263000149,Casual Driver,3.32083538932119,31.59720483051509,23.065886463398208,1.0111463853979643,23.377769122597826
79.64988507290505,88.23701957020575,20.25597516487363,Tesla Model 3,36.54506397911559,Casual Driver,1.3517035922154306,3.0234852824803093,14.985515523913241,0.0827330685262486,8.587134497300696
75.63146823991906,55.82273779293016,56.06879094629386,Chevy Bolt,7.109435812188849,Long-Distance Traveler,3.254362544448932,28.16853365416375,17.228809077197667,3.962133479828301,-19.808730446988896
83.5872819190941,80.0421189827712,65.04979561439833,Tesla Model 3,25.34429384752454,Casual Driver,3.436820245282369,22.559451806131797,18.92731972342471,0.8901195646583482,-3.545162936322896
51.0715257268038,79.00243296681866,23.57128153810389,Hyundai Kona,-3.0896176819195844,Casual Driver,0.8419612388537623,49.78371903386572,27.995684896603553,-16.113229583452867,27.93090724001486
10.714395070146608,64.15980029037753,41.08911136063269,Chevy Bolt,-2.5608008235031585,Long-Distance Traveler,5.2203593752244375,7.854182226306737,7.870935391084289,-3.067080482878894,53.445405220230924
15.600515432835518,98.00224205841444,48.99847458311938,Chevy Bolt,15.56371033278488,Long-Distance Traveler,3.7364814721594968,2.5609434336711026,13.1135333998594,0.16454581709070285,82.40172662557892
27.840014483078228,52.20550797473095,10.2776080929522,Tesla Model 3,35.09405876525552,Long-Distance Traveler,2.361618351806849,45.68669179564876,4.351934378003504,1.3018355072933416,24.36549349165272
45.70606019537613,87.23241204777877,45.57396766460627,Hyundai Kona,-9.09046835864223,Commuter,3.265855665654016,11.089826996423842,13.954679058200108,-1.2199401129734793,41.526351852402634
58.58472327585143,62.96258203508435,69.1055463943984,Tesla Model 3,1.4966651775801347,Long-Distance Traveler,3.275193659758267,22.98621553783393,21.099682514498667,15.358288468365998,4.377858759232922
74.68253406178292,64.64710567138641,37.76450274178449,Chevy Bolt,2.2243935279919054,Long-Distance Traveler,3.397770136981499,32.73315159147063,11.114496042788112,14.715539844705818,-10.035428390396504
30.75797031727749,56.511397317926814,14.495687027174723,Nissan Leaf,-5.598798540488655,Commuter,2.546129258443054,21.24491493482296,5.693225109882586,-3.7945489163767503,25.753427000649324
27.017063596143707,85.53675893440291,54.64087910335184,BMW i3,12.629501276977535,Commuter,3.2496621390652534,19.709488492511117,16.81432615609356,1.5605911951915135,58.519695338259204
64.31430157283006,77.58261619096179,67.89119052685948,Chevy Bolt,16.317675470507673,Casual Driver,3.0072916928991527,9.68468697592609,22.575525575774652,0.5935089831532715,13.268314618131726
76.22513954753002,85.77858051012342,22.742594390832505,Tesla Model 3,-2.910447928547496,Casual Driver,1.030563727656758,29.635980652736865,22.068110666521736,-10.182618407994388,9.553440962593399
18.037296920680053,61.93129743563027,56.01783153828373,BMW i3,11.492756176546411,Long-Distance Traveler,1.0409740232745897,37.85307847614943,53.81290050069507,3.293646701858799,43.89400051495022
27.64544589095541,90.29992272783537,127.75747441174424,Tesla Model 3,18.405333154548053,Casual Driver,0.9845492206293912,9.286497700383908,129.7624046973222,0.5045547191352614,62.65447683687995
40.79935581886868,71.37903684865236,13.87716708884735,Tesla Model 3,24.759622240779493,Commuter,0.5212915882023574,9.913419024012205,26.620738571097846,0.4003865215554317,30.57968102978368
61.57804690727161,97.96189523417006,47.82436784944839,BMW i3,7.166868100746985,Casual Driver,2.0468743813136925,6.082778486824532,23.36458372142726,0.8487359333696317,36.383848326898445
73.16017408923142,75.75484663014795,71.14274635725945,BMW i3,17.424867055261124,Long-Distance Traveler,1.7251361548508353,14.829910982037749,41.23891679924292,0.8510774248667868,2.594672540916534
14.453311424346262,61.79033242153907,6.08863208957066,Nissan Leaf,6.170556621368309,Commuter,3.284946614350205,4.86831209228205,1.8534949892252819,0.7889583373116364,47.33702099719281
79.50472573051596,53.57201503044119,33.098691426112154,Chevy Bolt,-7.868909513351654,Commuter,2.1821725676582537,16.68689597092782,15.167769917312828,-2.1206109871531953,-25.932710700074765
